Image ID,Label,Path
pituitary_489,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_489.jpg
pituitary_376,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_376.jpg
pituitary_547,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_547.jpg
pituitary_75,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_75.jpg
pituitary_221,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_221.jpg
pituitary_78,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_78.jpg
pituitary_447,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_447.jpg
pituitary_146,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_146.jpg
pituitary_124,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_124.jpg
pituitary_184,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_184.jpg
pituitary_108,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_108.jpg
pituitary_11,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_11.jpg
pituitary_403,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_403.jpg
pituitary_322,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_322.jpg
pituitary_395,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_395.jpg
pituitary_49,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_49.jpg
pituitary_550,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_550.jpg
pituitary_2,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_2.jpg
pituitary_9,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_9.jpg
pituitary_352,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_352.jpg
pituitary_252,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_252.jpg
pituitary_450,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_450.jpg
pituitary_523,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_523.jpg
pituitary_434,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_434.jpg
pituitary_379,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_379.jpg
pituitary_494,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_494.jpg
pituitary_195,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_195.jpg
pituitary_262,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_262.jpg
pituitary_130,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_130.jpg
pituitary_112,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_112.jpg
pituitary_212,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_212.jpg
pituitary_48,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_48.jpg
pituitary_295,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_295.jpg
pituitary_29,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_29.jpg
pituitary_600,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_600.jpg
pituitary_319,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_319.jpg
pituitary_408,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_408.jpg
pituitary_492,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_492.jpg
pituitary_338,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_338.jpg
pituitary_137,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_137.jpg
pituitary_463,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_463.jpg
pituitary_239,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_239.jpg
pituitary_368,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_368.jpg
pituitary_359,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_359.jpg
pituitary_154,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_154.jpg
pituitary_61,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_61.jpg
pituitary_147,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_147.jpg
pituitary_534,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_534.jpg
pituitary_163,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_163.jpg
pituitary_99,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_99.jpg
pituitary_181,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_181.jpg
pituitary_594,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_594.jpg
pituitary_554,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_554.jpg
pituitary_375,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_375.jpg
pituitary_386,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_386.jpg
pituitary_64,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_64.jpg
pituitary_237,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_237.jpg
pituitary_308,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_308.jpg
pituitary_69,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_69.jpg
pituitary_436,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_436.jpg
pituitary_302,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_302.jpg
pituitary_559,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_559.jpg
pituitary_23,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_23.jpg
pituitary_217,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_217.jpg
pituitary_445,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_445.jpg
pituitary_102,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_102.jpg
pituitary_332,pituitary,./../../diffusion models/generated_images/pituitary_256/pituitary_332.jpg
